country,date,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Afghanistan,2021-02-22,AF,33.93911,67.709953,0,0,0,0,0,0,0,0,0,Oxford/AstraZeneca
Afghanistan,2021-02-23,AF,33.93911,67.709953,0,0,0,0,1367,0,0,0,35,Oxford/AstraZeneca
Afghanistan,2021-02-24,AF,33.93911,67.709953,0,0,0,0,1367,0,0,0,35,Oxford/AstraZeneca
Afghanistan,2021-02-25,AF,33.93911,67.709953,0,0,0,0,1367,0,0,0,35,Oxford/AstraZeneca
Afghanistan,2021-02-26,AF,33.93911,67.709953,0,0,0,0,1367,0,0,0,35,Oxford/AstraZeneca
Afghanistan,2021-02-27,AF,33.93911,67.709953,0,0,0,0,1367,0,0,0,35,Oxford/AstraZeneca
Afghanistan,2021-02-28,AF,33.93911,67.709953,8200,8200,0,0,1367,0.02,0.02,0,35,Oxford/AstraZeneca
Afghanistan,2021-03-01,AF,33.93911,67.709953,8200,8200,0,0,1580,0.02,0.02,0,41,Oxford/AstraZeneca
Afghanistan,2021-03-02,AF,33.93911,67.709953,8200,8200,0,0,1794,0.02,0.02,0,46,Oxford/AstraZeneca
Afghanistan,2021-03-03,AF,33.93911,67.709953,8200,8200,0,0,2008,0.02,0.02,0,52,Oxford/AstraZeneca
Afghanistan,2021-03-04,AF,33.93911,67.709953,8200,8200,0,0,2221,0.02,0.02,0,57,Oxford/AstraZeneca
Afghanistan,2021-03-05,AF,33.93911,67.709953,8200,8200,0,0,2435,0.02,0.02,0,63,Oxford/AstraZeneca
Afghanistan,2021-03-06,AF,33.93911,67.709953,8200,8200,0,0,2649,0.02,0.02,0,68,Oxford/AstraZeneca
Afghanistan,2021-03-07,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-08,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-09,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-10,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-11,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-12,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-13,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-14,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-15,AF,33.93911,67.709953,8200,8200,0,0,2862,0.02,0.02,0,74,Oxford/AstraZeneca
Afghanistan,2021-03-16,AF,33.93911,67.709953,54000,54000,0,0,2862,0.14,0.14,0,74,Oxford/AstraZeneca
Albania,2021-01-10,AL,41.153332,20.168331,0,0,0,0,2862,0,0,0,74,Pfizer/BioNTech
Albania,2021-01-11,AL,41.153332,20.168331,0,0,0,0,64,0,0,0,22,Pfizer/BioNTech
Albania,2021-01-12,AL,41.153332,20.168331,128,128,0,0,64,0,0,0,22,Pfizer/BioNTech
Albania,2021-01-13,AL,41.153332,20.168331,188,188,0,60,63,0.01,0.01,0,22,Pfizer/BioNTech
Albania,2021-01-14,AL,41.153332,20.168331,266,266,0,78,66,0.01,0.01,0,23,Pfizer/BioNTech
Albania,2021-01-15,AL,41.153332,20.168331,308,308,0,42,62,0.01,0.01,0,22,Pfizer/BioNTech
Albania,2021-01-16,AL,41.153332,20.168331,369,369,0,61,62,0.01,0.01,0,22,Pfizer/BioNTech
Albania,2021-01-17,AL,41.153332,20.168331,405,405,0,36,58,0.01,0.01,0,20,Pfizer/BioNTech
Albania,2021-01-18,AL,41.153332,20.168331,447,447,0,42,55,0.02,0.02,0,19,Pfizer/BioNTech
Albania,2021-01-19,AL,41.153332,20.168331,483,483,0,36,51,0.02,0.02,0,18,Pfizer/BioNTech
Albania,2021-01-20,AL,41.153332,20.168331,519,519,0,36,47,0.02,0.02,0,16,Pfizer/BioNTech
Albania,2021-01-21,AL,41.153332,20.168331,549,549,0,30,40,0.02,0.02,0,14,Pfizer/BioNTech
Albania,2021-01-22,AL,41.153332,20.168331,549,549,0,30,34,0.02,0.02,0,12,Pfizer/BioNTech
Albania,2021-01-23,AL,41.153332,20.168331,549,549,0,30,26,0.02,0.02,0,9,Pfizer/BioNTech
Albania,2021-01-24,AL,41.153332,20.168331,549,549,0,30,21,0.02,0.02,0,7,Pfizer/BioNTech
Albania,2021-01-25,AL,41.153332,20.168331,549,549,0,30,15,0.02,0.02,0,5,Pfizer/BioNTech
Albania,2021-01-26,AL,41.153332,20.168331,549,549,0,30,9,0.02,0.02,0,3,Pfizer/BioNTech
Albania,2021-01-27,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-01-28,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-01-29,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-01-30,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-01-31,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-02-01,AL,41.153332,20.168331,549,549,0,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-02-02,AL,41.153332,20.168331,550,549,1,30,4,0.02,0.02,0,1,Pfizer/BioNTech
Albania,2021-02-03,AL,41.153332,20.168331,550,549,1,30,12,0.02,0.02,0,4,Pfizer/BioNTech
Albania,2021-02-04,AL,41.153332,20.168331,550,549,1,30,24,0.02,0.02,0,8,Pfizer/BioNTech
Albania,2021-02-05,AL,41.153332,20.168331,550,549,1,30,35,0.02,0.02,0,12,Pfizer/BioNTech
Albania,2021-02-06,AL,41.153332,20.168331,550,549,1,30,47,0.02,0.02,0,16,Pfizer/BioNTech
Albania,2021-02-07,AL,41.153332,20.168331,550,549,1,30,59,0.02,0.02,0,21,Pfizer/BioNTech
Albania,2021-02-08,AL,41.153332,20.168331,550,549,1,30,71,0.02,0.02,0,25,Pfizer/BioNTech
Albania,2021-02-09,AL,41.153332,20.168331,1127,689,438,30,82,0.04,0.02,0.02,28,Pfizer/BioNTech
Albania,2021-02-10,AL,41.153332,20.168331,1127,689,438,30,81,0.04,0.02,0.02,28,Pfizer/BioNTech
Albania,2021-02-11,AL,41.153332,20.168331,1127,689,438,30,79,0.04,0.02,0.02,27,Pfizer/BioNTech
Albania,2021-02-12,AL,41.153332,20.168331,1127,689,438,30,78,0.04,0.02,0.02,27,Pfizer/BioNTech
Albania,2021-02-13,AL,41.153332,20.168331,1127,689,438,30,76,0.04,0.02,0.02,26,Pfizer/BioNTech
Albania,2021-02-14,AL,41.153332,20.168331,1127,689,438,30,75,0.04,0.02,0.02,26,Pfizer/BioNTech
Albania,2021-02-15,AL,41.153332,20.168331,1127,689,438,30,73,0.04,0.02,0.02,25,Pfizer/BioNTech
Albania,2021-02-16,AL,41.153332,20.168331,1127,689,438,30,72,0.04,0.02,0.02,25,Pfizer/BioNTech
Albania,2021-02-17,AL,41.153332,20.168331,1701,1090,611,30,72,0.06,0.04,0.02,25,Pfizer/BioNTech
Albania,2021-02-18,AL,41.153332,20.168331,3049,2438,611,1348,254,0.11,0.08,0.02,88,Pfizer/BioNTech
Albania,2021-02-19,AL,41.153332,20.168331,4177,2438,611,1128,405,0.15,0.08,0.02,141,Pfizer/BioNTech
Albania,2021-02-20,AL,41.153332,20.168331,4177,2438,611,1128,516,0.15,0.08,0.02,179,Pfizer/BioNTech
Albania,2021-02-21,AL,41.153332,20.168331,4177,2438,611,1128,627,0.15,0.08,0.02,218,Pfizer/BioNTech
Albania,2021-02-22,AL,41.153332,20.168331,6728,6073,655,1128,739,0.23,0.21,0.02,257,Pfizer/BioNTech
Albania,2021-02-23,AL,41.153332,20.168331,6728,6073,655,1128,891,0.23,0.21,0.02,310,Pfizer/BioNTech
Albania,2021-02-24,AL,41.153332,20.168331,6728,6073,655,1128,1043,0.23,0.21,0.02,362,Pfizer/BioNTech
Albania,2021-02-25,AL,41.153332,20.168331,10135,6073,655,1128,1012,0.35,0.21,0.02,352,Pfizer/BioNTech
Albania,2021-02-26,AL,41.153332,20.168331,10135,6073,655,1128,1000,0.35,0.21,0.02,347,Pfizer/BioNTech
Albania,2021-02-27,AL,41.153332,20.168331,10135,6073,655,1128,1027,0.35,0.21,0.02,357,Pfizer/BioNTech
Albania,2021-02-28,AL,41.153332,20.168331,10135,6073,655,1128,1054,0.35,0.21,0.02,366,Pfizer/BioNTech
Albania,2021-03-01,AL,41.153332,20.168331,14295,6073,655,1128,1081,0.5,0.21,0.02,376,Pfizer/BioNTech
Albania,2021-03-02,AL,41.153332,20.168331,14295,6073,655,1128,1026,0.5,0.21,0.02,357,Pfizer/BioNTech
Albania,2021-03-03,AL,41.153332,20.168331,15793,6073,655,1128,971,0.55,0.21,0.02,337,Pfizer/BioNTech
Albania,2021-03-04,AL,41.153332,20.168331,15793,6073,655,1128,927,0.55,0.21,0.02,322,Pfizer/BioNTech
Albania,2021-03-05,AL,41.153332,20.168331,15793,6073,655,1128,897,0.55,0.21,0.02,312,Pfizer/BioNTech
Albania,2021-03-06,AL,41.153332,20.168331,15793,6073,655,1128,867,0.55,0.21,0.02,301,Pfizer/BioNTech
Albania,2021-03-07,AL,41.153332,20.168331,15793,6073,655,1128,838,0.55,0.21,0.02,291,Pfizer/BioNTech
Albania,2021-03-08,AL,41.153332,20.168331,15793,6073,655,1128,808,0.55,0.21,0.02,281,Pfizer/BioNTech
Albania,2021-03-09,AL,41.153332,20.168331,15793,6073,655,1128,820,0.55,0.21,0.02,285,Pfizer/BioNTech
Albania,2021-03-10,AL,41.153332,20.168331,21613,6073,655,1128,831,0.75,0.21,0.02,289,Pfizer/BioNTech
Albania,2021-03-11,AL,41.153332,20.168331,21613,6073,655,1128,857,0.75,0.21,0.02,298,Pfizer/BioNTech
Albania,2021-03-12,AL,41.153332,20.168331,23635,6073,655,1128,883,0.82,0.21,0.02,307,Pfizer/BioNTech
Albania,2021-03-13,AL,41.153332,20.168331,23635,6073,655,1128,1042,0.82,0.21,0.02,362,Pfizer/BioNTech
Albania,2021-03-14,AL,41.153332,20.168331,23635,6073,655,1128,1201,0.82,0.21,0.02,417,Pfizer/BioNTech
Albania,2021-03-15,AL,41.153332,20.168331,23635,6073,655,1128,1361,0.82,0.21,0.02,473,Pfizer/BioNTech
Albania,2021-03-16,AL,41.153332,20.168331,23635,6073,655,1128,1520,0.82,0.21,0.02,528,Pfizer/BioNTech
Albania,2021-03-17,AL,41.153332,20.168331,33369,6073,655,1128,1679,1.16,0.21,0.02,583,Pfizer/BioNTech
Albania,2021-03-18,AL,41.153332,20.168331,33369,6073,655,1128,1960,1.16,0.21,0.02,681,Pfizer/BioNTech
Albania,2021-03-19,AL,41.153332,20.168331,33369,6073,655,1128,2240,1.16,0.21,0.02,778,Pfizer/BioNTech
Albania,2021-03-20,AL,41.153332,20.168331,33369,6073,655,1128,2386,1.16,0.21,0.02,829,Pfizer/BioNTech
Albania,2021-03-21,AL,41.153332,20.168331,33369,6073,655,1128,2533,1.16,0.21,0.02,880,Pfizer/BioNTech
Albania,2021-03-22,AL,41.153332,20.168331,48229,6073,655,1128,2679,1.68,0.21,0.02,931,Pfizer/BioNTech
Algeria,2021-01-29,DZ,28.033886,1.659626,0,6073,655,1128,2679,0,0.21,0.02,931,Sputnik V
Algeria,2021-01-30,DZ,28.033886,1.659626,30,6073,655,30,30,0,0.21,0.02,1,Sputnik V
Algeria,2021-01-31,DZ,28.033886,1.659626,30,6073,655,30,1889,0,0.21,0.02,43,Sputnik V
Algeria,2021-02-01,DZ,28.033886,1.659626,30,6073,655,30,2509,0,0.21,0.02,57,Sputnik V
Algeria,2021-02-02,DZ,28.033886,1.659626,30,6073,655,30,2819,0,0.21,0.02,64,Sputnik V
Algeria,2021-02-03,DZ,28.033886,1.659626,30,6073,655,30,3005,0,0.21,0.02,69,Sputnik V
Algeria,2021-02-04,DZ,28.033886,1.659626,30,6073,655,30,3129,0,0.21,0.02,71,Sputnik V
Algeria,2021-02-05,DZ,28.033886,1.659626,30,6073,655,30,3217,0,0.21,0.02,73,Sputnik V
Algeria,2021-02-06,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-07,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-08,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-09,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-10,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-11,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-12,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-13,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-14,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-15,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-16,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-17,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-18,DZ,28.033886,1.659626,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V
Algeria,2021-02-19,DZ,28.033886,1.659626,75000,6073,655,30,3748,0.17,0.21,0.02,85,Sputnik V
Andorra,2021-01-25,AD,42.546245,1.601554,576,576,655,30,3748,0.75,0.75,0.02,85,Pfizer/BioNTech
Andorra,2021-01-26,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-01-27,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-01-28,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-01-29,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-01-30,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-01-31,AD,42.546245,1.601554,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech
Andorra,2021-02-01,AD,42.546245,1.601554,1036,1036,655,30,66,1.34,1.34,0.02,854,Pfizer/BioNTech
Andorra,2021-02-02,AD,42.546245,1.601554,1036,1036,655,30,60,1.34,1.34,0.02,777,Pfizer/BioNTech
Andorra,2021-02-03,AD,42.546245,1.601554,1036,1036,655,30,55,1.34,1.34,0.02,712,Pfizer/BioNTech
Andorra,2021-02-04,AD,42.546245,1.601554,1036,1036,655,30,50,1.34,1.34,0.02,647,Pfizer/BioNTech
Andorra,2021-02-05,AD,42.546245,1.601554,1036,1036,655,30,44,1.34,1.34,0.02,569,Pfizer/BioNTech
Andorra,2021-02-06,AD,42.546245,1.601554,1036,1036,655,30,39,1.34,1.34,0.02,505,Pfizer/BioNTech
Andorra,2021-02-07,AD,42.546245,1.601554,1036,1036,655,30,34,1.34,1.34,0.02,440,Pfizer/BioNTech
Andorra,2021-02-08,AD,42.546245,1.601554,1036,1036,655,30,28,1.34,1.34,0.02,362,Pfizer/BioNTech
Andorra,2021-02-09,AD,42.546245,1.601554,1036,1036,655,30,28,1.34,1.34,0.02,362,Pfizer/BioNTech
Andorra,2021-02-10,AD,42.546245,1.601554,1291,1291,655,30,28,1.67,1.67,0.02,362,Pfizer/BioNTech
Andorra,2021-02-11,AD,42.546245,1.601554,1291,1291,655,30,48,1.67,1.67,0.02,621,Pfizer/BioNTech
Andorra,2021-02-12,AD,42.546245,1.601554,1622,1622,655,30,68,2.1,2.1,0.02,880,Pfizer/BioNTech
Andorra,2021-02-13,AD,42.546245,1.601554,1622,1622,655,30,74,2.1,2.1,0.02,958,Pfizer/BioNTech
Andorra,2021-02-14,AD,42.546245,1.601554,1622,1622,655,30,81,2.1,2.1,0.02,1048,Pfizer/BioNTech
Andorra,2021-02-15,AD,42.546245,1.601554,1622,1622,655,30,87,2.1,2.1,0.02,1126,Pfizer/BioNTech
Andorra,2021-02-16,AD,42.546245,1.601554,1622,1622,655,30,94,2.1,2.1,0.02,1217,Pfizer/BioNTech
Andorra,2021-02-17,AD,42.546245,1.601554,1622,1622,655,30,100,2.1,2.1,0.02,1294,Pfizer/BioNTech
Andorra,2021-02-18,AD,42.546245,1.601554,1622,1622,655,30,87,2.1,2.1,0.02,1126,Pfizer/BioNTech
Andorra,2021-02-19,AD,42.546245,1.601554,2141,2141,655,30,74,2.77,2.77,0.02,958,Pfizer/BioNTech
Andorra,2021-02-20,AD,42.546245,1.601554,2141,2141,655,30,71,2.77,2.77,0.02,919,Pfizer/BioNTech
Andorra,2021-02-21,AD,42.546245,1.601554,2141,2141,655,30,67,2.77,2.77,0.02,867,Pfizer/BioNTech
Andorra,2021-02-22,AD,42.546245,1.601554,2141,2141,655,30,64,2.77,2.77,0.02,828,Pfizer/BioNTech
Andorra,2021-02-23,AD,42.546245,1.601554,2141,2141,655,30,60,2.77,2.77,0.02,777,Pfizer/BioNTech
Andorra,2021-02-24,AD,42.546245,1.601554,2390,2390,655,30,57,3.09,3.09,0.02,738,Pfizer/BioNTech
Andorra,2021-02-25,AD,42.546245,1.601554,2390,2390,655,30,56,3.09,3.09,0.02,725,Pfizer/BioNTech
Andorra,2021-02-26,AD,42.546245,1.601554,2526,2390,655,30,55,3.27,3.09,0.02,712,Pfizer/BioNTech
Andorra,2021-02-27,AD,42.546245,1.601554,2526,2390,655,30,63,3.27,3.09,0.02,815,Pfizer/BioNTech
Andorra,2021-02-28,AD,42.546245,1.601554,2526,2390,655,30,72,3.27,3.09,0.02,932,Pfizer/BioNTech
Andorra,2021-03-01,AD,42.546245,1.601554,2526,2390,655,30,80,3.27,3.09,0.02,1035,Pfizer/BioNTech
Andorra,2021-03-02,AD,42.546245,1.601554,2526,2390,655,30,89,3.27,3.09,0.02,1152,Pfizer/BioNTech
Andorra,2021-03-03,AD,42.546245,1.601554,2526,2390,655,30,97,3.27,3.09,0.02,1255,Pfizer/BioNTech
Andorra,2021-03-04,AD,42.546245,1.601554,2526,2390,655,30,103,3.27,3.09,0.02,1333,Pfizer/BioNTech
Andorra,2021-03-05,AD,42.546245,1.601554,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech
Andorra,2021-03-06,AD,42.546245,1.601554,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech
Andorra,2021-03-07,AD,42.546245,1.601554,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech
Andorra,2021-03-08,AD,42.546245,1.601554,3611,2439,1172,30,108,4.67,3.16,1.52,1398,Pfizer/BioNTech
Andorra,2021-03-09,AD,42.546245,1.601554,3611,2439,1172,30,186,4.67,3.16,1.52,2407,Pfizer/BioNTech
Andorra,2021-03-10,AD,42.546245,1.601554,4914,3650,1264,30,264,6.36,4.72,1.64,3417,Pfizer/BioNTech
Angola,2021-03-05,AO,-11.202692,17.873887,0,0,1264,30,264,0,0,1.64,3417,Oxford/AstraZeneca
Angola,2021-03-06,AO,-11.202692,17.873887,0,0,1264,30,2056,0,0,1.64,63,Oxford/AstraZeneca
Angola,2021-03-07,AO,-11.202692,17.873887,0,0,1264,30,2056,0,0,1.64,63,Oxford/AstraZeneca
Angola,2021-03-08,AO,-11.202692,17.873887,6169,6169,1264,30,2056,0.02,0.02,1.64,63,Oxford/AstraZeneca
Angola,2021-03-09,AO,-11.202692,17.873887,6169,6169,1264,30,2613,0.02,0.02,1.64,80,Oxford/AstraZeneca
Angola,2021-03-10,AO,-11.202692,17.873887,6169,6169,1264,30,2947,0.02,0.02,1.64,90,Oxford/AstraZeneca
Angola,2021-03-11,AO,-11.202692,17.873887,6169,6169,1264,30,3170,0.02,0.02,1.64,96,Oxford/AstraZeneca
Angola,2021-03-12,AO,-11.202692,17.873887,6169,6169,1264,30,3329,0.02,0.02,1.64,101,Oxford/AstraZeneca
Angola,2021-03-13,AO,-11.202692,17.873887,6169,6169,1264,30,3647,0.02,0.02,1.64,111,Oxford/AstraZeneca
Angola,2021-03-14,AO,-11.202692,17.873887,6169,6169,1264,30,3965,0.02,0.02,1.64,121,Oxford/AstraZeneca
Angola,2021-03-15,AO,-11.202692,17.873887,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca
Angola,2021-03-16,AO,-11.202692,17.873887,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca
Angola,2021-03-17,AO,-11.202692,17.873887,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca
Angola,2021-03-18,AO,-11.202692,17.873887,49000,49000,1264,30,4283,0.15,0.15,1.64,130,Oxford/AstraZeneca
Anguilla,2021-02-04,AI,18.220554,-63.068615,0,0,1264,30,4283,0,0,1.64,130,Oxford/AstraZeneca
Anguilla,2021-02-05,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-06,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-07,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-08,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-09,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-10,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-11,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-12,AI,18.220554,-63.068615,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-13,AI,18.220554,-63.068615,1341,1341,1264,30,149,8.94,8.94,1.64,9932,Oxford/AstraZeneca
Anguilla,2021-02-14,AI,18.220554,-63.068615,2762,2762,1264,1421,331,18.41,18.41,1.64,22064,Oxford/AstraZeneca
Anguilla,2021-02-15,AI,18.220554,-63.068615,2762,2762,1264,1421,323,18.41,18.41,1.64,21530,Oxford/AstraZeneca
Anguilla,2021-02-16,AI,18.220554,-63.068615,2762,2762,1264,1421,316,18.41,18.41,1.64,21064,Oxford/AstraZeneca
Anguilla,2021-02-17,AI,18.220554,-63.068615,2762,2762,1264,1421,309,18.41,18.41,1.64,20597,Oxford/AstraZeneca
Anguilla,2021-02-18,AI,18.220554,-63.068615,2762,2762,1264,1421,301,18.41,18.41,1.64,20064,Oxford/AstraZeneca
Anguilla,2021-02-19,AI,18.220554,-63.068615,2762,2762,1264,1421,294,18.41,18.41,1.64,19597,Oxford/AstraZeneca
Anguilla,2021-02-20,AI,18.220554,-63.068615,2762,2762,1264,1421,286,18.41,18.41,1.64,19064,Oxford/AstraZeneca
Anguilla,2021-02-21,AI,18.220554,-63.068615,2762,2762,1264,1421,97,18.41,18.41,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-22,AI,18.220554,-63.068615,2762,2762,1264,1421,97,18.41,18.41,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-23,AI,18.220554,-63.068615,2762,2762,1264,1421,97,18.41,18.41,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-24,AI,18.220554,-63.068615,2762,2762,1264,1421,97,18.41,18.41,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-25,AI,18.220554,-63.068615,2762,2762,1264,1421,97,18.41,18.41,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-26,AI,18.220554,-63.068615,3929,3929,1264,1421,97,26.19,26.19,1.64,6466,Oxford/AstraZeneca
Anguilla,2021-02-27,AI,18.220554,-63.068615,3929,3929,1264,1421,94,26.19,26.19,1.64,6266,Oxford/AstraZeneca
Anguilla,2021-02-28,AI,18.220554,-63.068615,3929,3929,1264,1421,90,26.19,26.19,1.64,5999,Oxford/AstraZeneca
Anguilla,2021-03-01,AI,18.220554,-63.068615,3929,3929,1264,1421,86,26.19,26.19,1.64,5733,Oxford/AstraZeneca
Anguilla,2021-03-02,AI,18.220554,-63.068615,3929,3929,1264,1421,82,26.19,26.19,1.64,5466,Oxford/AstraZeneca
Anguilla,2021-03-03,AI,18.220554,-63.068615,3929,3929,1264,1421,79,26.19,26.19,1.64,5266,Oxford/AstraZeneca
Anguilla,2021-03-04,AI,18.220554,-63.068615,3929,3929,1264,1421,75,26.19,26.19,1.64,4999,Oxford/AstraZeneca
Anguilla,2021-03-05,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-06,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-07,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-08,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-09,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-10,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-11,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-12,AI,18.220554,-63.068615,3929,3929,1264,1421,71,26.19,26.19,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-13,AI,18.220554,-63.068615,5000,5000,1264,1421,71,33.33,33.33,1.64,4733,Oxford/AstraZeneca
Anguilla,2021-03-14,AI,18.220554,-63.068615,5000,5000,1264,1421,69,33.33,33.33,1.64,4599,Oxford/AstraZeneca
Anguilla,2021-03-15,AI,18.220554,-63.068615,5000,5000,1264,1421,68,33.33,33.33,1.64,4533,Oxford/AstraZeneca
Anguilla,2021-03-16,AI,18.220554,-63.068615,5000,5000,1264,1421,66,33.33,33.33,1.64,4399,Oxford/AstraZeneca
Anguilla,2021-03-17,AI,18.220554,-63.068615,5000,5000,1264,1421,64,33.33,33.33,1.64,4266,Oxford/AstraZeneca
Anguilla,2021-03-18,AI,18.220554,-63.068615,5000,5000,1264,1421,62,33.33,33.33,1.64,4133,Oxford/AstraZeneca
Anguilla,2021-03-19,AI,18.220554,-63.068615,5348,5348,1264,1421,60,35.65,35.65,1.64,3999,Oxford/AstraZeneca
