country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
Comoros,2021-02-25,KM,-11.875001,43.872219,3552,13,205,144,0
Comoros,2021-02-26,KM,-11.875001,43.872219,3558,6,159,144,0
Comoros,2021-02-27,KM,-11.875001,43.872219,3571,13,123,144,0
Comoros,2021-02-28,KM,-11.875001,43.872219,3571,0,113,144,0
Comoros,2021-03-01,KM,-11.875001,43.872219,3578,7,103,144,0
Comoros,2021-03-02,KM,-11.875001,43.872219,3578,0,75,144,0
Comoros,2021-03-03,KM,-11.875001,43.872219,3580,2,67,144,0
Comoros,2021-03-04,KM,-11.875001,43.872219,3580,0,67,144,0
Comoros,2021-03-05,KM,-11.875001,43.872219,3587,7,53,145,1
Comoros,2021-03-06,KM,-11.875001,43.872219,3596,9,40,146,1
Comoros,2021-03-07,KM,-11.875001,43.872219,3596,0,40,146,0
Comoros,2021-03-08,KM,-11.875001,43.872219,3606,10,33,146,0
Comoros,2021-03-09,KM,-11.875001,43.872219,3606,0,33,146,0
Comoros,2021-03-10,KM,-11.875001,43.872219,3611,5,38,146,0
Comoros,2021-03-11,KM,-11.875001,43.872219,3615,4,35,146,0
Comoros,2021-03-12,KM,-11.875001,43.872219,3618,3,36,146,0
Comoros,2021-03-13,KM,-11.875001,43.872219,3626,8,42,146,0
Comoros,2021-03-14,KM,-11.875001,43.872219,3635,9,45,146,0
Comoros,2021-03-15,KM,-11.875001,43.872219,3646,11,52,146,0
Comoros,2021-03-16,KM,-11.875001,43.872219,3647,1,48,146,0
Comoros,2021-03-17,KM,-11.875001,43.872219,3652,5,47,146,0
Comoros,2021-03-18,KM,-11.875001,43.872219,3657,5,46,146,0
Comoros,2021-03-19,KM,-11.875001,43.872219,3665,8,48,146,0
Comoros,2021-03-20,KM,-11.875001,43.872219,3666,1,47,146,0
Comoros,2021-03-21,KM,-11.875001,43.872219,3666,0,47,146,0
Comoros,2021-03-22,KM,-11.875001,43.872219,3666,0,47,146,0
Croatia,2020-12-13,HR,45.1,15.2,175886,3363,25035,2640,78
Croatia,2020-12-14,HR,45.1,15.2,177358,1472,22769,2705,65
Croatia,2020-12-15,HR,45.1,15.2,179718,2360,21861,2778,73
Croatia,2020-12-16,HR,45.1,15.2,183045,3327,22402,2870,92
Croatia,2020-12-17,HR,45.1,15.2,186963,3918,22445,2955,85
Croatia,2020-12-18,HR,45.1,15.2,190235,3272,21297,3023,68
Croatia,2020-12-19,HR,45.1,15.2,192987,2752,20118,3101,78
Croatia,2020-12-20,HR,45.1,15.2,194962,1975,18627,3177,76
Croatia,2020-12-21,HR,45.1,15.2,195728,766,16105,3257,80
Croatia,2020-12-22,HR,45.1,15.2,197323,1595,15115,3328,71
Croatia,2020-12-23,HR,45.1,15.2,200086,2763,15957,3394,66
Croatia,2020-12-24,HR,45.1,15.2,202319,2233,15323,3464,70
Croatia,2020-12-25,HR,45.1,15.2,203962,1643,13861,3548,84
Croatia,2020-12-26,HR,45.1,15.2,204312,350,11644,3613,65
Croatia,2020-12-27,HR,45.1,15.2,204930,618,10033,3671,58
Croatia,2020-12-28,HR,45.1,15.2,205246,316,8036,3739,68
Croatia,2020-12-29,HR,45.1,15.2,206596,1350,7673,3795,56
Croatia,2020-12-30,HR,45.1,15.2,208446,1850,8301,3860,65
Croatia,2020-12-31,HR,45.1,15.2,210837,2391,8899,3920,60
Croatia,2021-01-01,HR,45.1,15.2,212007,1170,8226,3961,41
Croatia,2021-01-02,HR,45.1,15.2,212262,255,6946,4016,55
Croatia,2021-01-03,HR,45.1,15.2,212958,696,6444,4072,56
Croatia,2021-01-04,HR,45.1,15.2,213319,361,5899,4126,54
Croatia,2021-01-05,HR,45.1,15.2,214390,1071,5908,4179,53
Croatia,2021-01-06,HR,45.1,15.2,216286,1896,6985,4223,44
Croatia,2021-01-07,HR,45.1,15.2,216848,562,6272,4266,43
Croatia,2021-01-08,HR,45.1,15.2,217946,1098,5794,4304,38
Croatia,2021-01-09,HR,45.1,15.2,219347,1401,5836,4304,0
Croatia,2021-01-10,HR,45.1,15.2,219993,646,5499,4368,64
Croatia,2021-01-11,HR,45.1,15.2,220223,230,4976,4403,35
Croatia,2021-01-12,HR,45.1,15.2,220982,759,4903,4446,43
Croatia,2021-01-13,HR,45.1,15.2,222117,1135,5300,4472,26
Croatia,2021-01-14,HR,45.1,15.2,223097,980,5210,4517,45
Croatia,2021-01-15,HR,45.1,15.2,223812,715,4653,4550,33
Croatia,2021-01-16,HR,45.1,15.2,224575,763,4711,4588,38
Croatia,2021-01-17,HR,45.1,15.2,224954,379,4058,4616,28
Croatia,2021-01-18,HR,45.1,15.2,225128,174,3276,4655,39
Croatia,2021-01-19,HR,45.1,15.2,225648,520,3084,4684,29
Croatia,2021-01-20,HR,45.1,15.2,226550,902,3481,4711,27
Croatia,2021-01-21,HR,45.1,15.2,227326,776,3506,4738,27
Croatia,2021-01-22,HR,45.1,15.2,227969,643,3321,4770,32
Croatia,2021-01-23,HR,45.1,15.2,228568,599,3232,4799,29
Croatia,2021-01-24,HR,45.1,15.2,228920,352,2996,4827,28
Croatia,2021-01-25,HR,45.1,15.2,229054,134,2519,4859,32
Croatia,2021-01-26,HR,45.1,15.2,229502,448,2510,4882,23
Croatia,2021-01-27,HR,45.1,15.2,230359,857,3050,4913,31
Croatia,2021-01-28,HR,45.1,15.2,230978,619,3173,4943,30
Croatia,2021-01-29,HR,45.1,15.2,231539,561,3117,4972,29
Croatia,2021-01-30,HR,45.1,15.2,232090,551,3075,4998,26
Croatia,2021-01-31,HR,45.1,15.2,232426,336,2923,5027,29
Croatia,2021-02-01,HR,45.1,15.2,232520,94,2551,5054,27
Croatia,2021-02-02,HR,45.1,15.2,232907,387,2536,5071,17
Croatia,2021-02-03,HR,45.1,15.2,233637,730,2926,5088,17
Croatia,2021-02-04,HR,45.1,15.2,234153,516,2974,5106,18
Croatia,2021-02-05,HR,45.1,15.2,234702,549,2955,5122,16
Croatia,2021-02-06,HR,45.1,15.2,235126,424,2904,5144,22
Croatia,2021-02-07,HR,45.1,15.2,235402,276,2748,5169,25
Croatia,2021-02-08,HR,45.1,15.2,235473,71,2407,5198,29
Croatia,2021-02-09,HR,45.1,15.2,235756,283,2329,5224,26
Croatia,2021-02-10,HR,45.1,15.2,236333,577,2596,5238,14
Croatia,2021-02-11,HR,45.1,15.2,236709,376,2550,5263,25
Croatia,2021-02-12,HR,45.1,15.2,237080,371,2471,5282,19
Croatia,2021-02-13,HR,45.1,15.2,237459,379,2451,5299,17
Croatia,2021-02-14,HR,45.1,15.2,237657,198,2298,5318,19
Croatia,2021-02-15,HR,45.1,15.2,237725,68,2002,5339,21
Croatia,2021-02-16,HR,45.1,15.2,237999,274,1959,5357,18
Croatia,2021-02-17,HR,45.1,15.2,238501,502,2219,5375,18
Croatia,2021-02-18,HR,45.1,15.2,238866,365,2291,5399,24
Croatia,2021-02-19,HR,45.1,15.2,239254,388,2313,5407,8
Croatia,2021-02-20,HR,45.1,15.2,239685,431,2421,5420,13
Croatia,2021-02-21,HR,45.1,15.2,239945,260,2371,5429,9
Croatia,2021-02-22,HR,45.1,15.2,240017,72,2111,5449,20
Croatia,2021-02-23,HR,45.1,15.2,240360,343,2201,5462,13
Croatia,2021-02-24,HR,45.1,15.2,241048,688,2679,5477,15
Croatia,2021-02-25,HR,45.1,15.2,241592,544,2933,5489,12
Croatia,2021-02-26,HR,45.1,15.2,242097,505,3046,5503,14
Croatia,2021-02-27,HR,45.1,15.2,242617,520,3216,5511,8
Croatia,2021-02-28,HR,45.1,15.2,242973,356,3213,5526,15
Croatia,2021-03-01,HR,45.1,15.2,243064,91,2892,5537,11
Croatia,2021-03-02,HR,45.1,15.2,243458,394,2893,5548,11
Croatia,2021-03-03,HR,45.1,15.2,244205,747,3322,5555,7
Croatia,2021-03-04,HR,45.1,15.2,244872,667,3558,5564,9
Croatia,2021-03-05,HR,45.1,15.2,245462,590,3609,5570,6
Croatia,2021-03-06,HR,45.1,15.2,246120,658,3770,5585,15
Croatia,2021-03-07,HR,45.1,15.2,246514,394,3743,5590,5
Croatia,2021-03-08,HR,45.1,15.2,246608,94,3349,5602,12
Croatia,2021-03-09,HR,45.1,15.2,247099,491,3357,5621,19
Croatia,2021-03-10,HR,45.1,15.2,248061,962,3981,5625,4
Croatia,2021-03-11,HR,45.1,15.2,248838,777,4289,5635,10
Croatia,2021-03-12,HR,45.1,15.2,249661,823,4522,5647,12
Croatia,2021-03-13,HR,45.1,15.2,250484,823,4792,5670,23
Croatia,2021-03-14,HR,45.1,15.2,251045,561,4804,5677,7
Croatia,2021-03-15,HR,45.1,15.2,251174,129,4342,5685,8
Croatia,2021-03-16,HR,45.1,15.2,251865,691,4475,5697,12
Croatia,2021-03-17,HR,45.1,15.2,253310,1445,5490,5709,12
Croatia,2021-03-18,HR,45.1,15.2,254507,1197,6116,5726,17
Croatia,2021-03-19,HR,45.1,15.2,255619,1112,6426,5743,17
Croatia,2021-03-20,HR,45.1,15.2,256805,1186,6917,5753,10
Croatia,2021-03-21,HR,45.1,15.2,257639,834,6922,5773,20
Croatia,2021-03-22,HR,45.1,15.2,257789,150,6280,5786,13
Cuba,2020-12-13,CU,21.521757,-77.781167,9423,69,852,137,0
Cuba,2020-12-14,CU,21.521757,-77.781167,9492,69,871,137,0
Cuba,2020-12-15,CU,21.521757,-77.781167,9588,96,859,137,0
Cuba,2020-12-16,CU,21.521757,-77.781167,9671,83,876,137,0
Cuba,2020-12-17,CU,21.521757,-77.781167,9771,100,864,137,0
Cuba,2020-12-18,CU,21.521757,-77.781167,9893,122,844,137,0
Cuba,2020-12-19,CU,21.521757,-77.781167,10024,131,911,137,0
Cuba,2020-12-20,CU,21.521757,-77.781167,10127,103,950,137,0
Cuba,2020-12-21,CU,21.521757,-77.781167,10242,115,979,137,0
Cuba,2020-12-22,CU,21.521757,-77.781167,10384,142,1026,139,2
Cuba,2020-12-23,CU,21.521757,-77.781167,10500,116,1054,139,0
Cuba,2020-12-24,CU,21.521757,-77.781167,10717,217,1200,139,0
Cuba,2020-12-25,CU,21.521757,-77.781167,10900,183,1257,140,1
Cuba,2020-12-26,CU,21.521757,-77.781167,11038,138,1298,141,1
Cuba,2020-12-27,CU,21.521757,-77.781167,11205,167,1358,142,1
Cuba,2020-12-28,CU,21.521757,-77.781167,11434,229,1494,143,1
Cuba,2020-12-29,CU,21.521757,-77.781167,11601,167,1583,143,0
Cuba,2020-12-30,CU,21.521757,-77.781167,11687,86,1539,145,2
Cuba,2020-12-31,CU,21.521757,-77.781167,11863,176,1592,146,1
Cuba,2021-01-01,CU,21.521757,-77.781167,12056,193,1565,146,0
Cuba,2021-01-02,CU,21.521757,-77.781167,12225,169,1585,146,0
Cuba,2021-01-03,CU,21.521757,-77.781167,12424,199,1601,147,1
Cuba,2021-01-04,CU,21.521757,-77.781167,12740,316,1756,147,0
Cuba,2021-01-05,CU,21.521757,-77.781167,12964,224,1781,147,0
Cuba,2021-01-06,CU,21.521757,-77.781167,13165,201,1769,148,1
Cuba,2021-01-07,CU,21.521757,-77.781167,13479,314,1941,148,0
Cuba,2021-01-08,CU,21.521757,-77.781167,13823,344,2144,148,0
Cuba,2021-01-09,CU,21.521757,-77.781167,14188,365,2358,148,0
Cuba,2021-01-10,CU,21.521757,-77.781167,14576,388,2562,151,3
Cuba,2021-01-11,CU,21.521757,-77.781167,15007,431,2832,153,2
Cuba,2021-01-12,CU,21.521757,-77.781167,15494,487,3087,155,2
Cuba,2021-01-13,CU,21.521757,-77.781167,16044,550,3408,158,3
Cuba,2021-01-14,CU,21.521757,-77.781167,16549,505,3690,160,2
Cuba,2021-01-15,CU,21.521757,-77.781167,17096,547,3992,162,2
Cuba,2021-01-16,CU,21.521757,-77.781167,17501,405,4155,166,4
Cuba,2021-01-17,CU,21.521757,-77.781167,18151,650,4438,170,4
Cuba,2021-01-18,CU,21.521757,-77.781167,18443,292,4473,173,3
Cuba,2021-01-19,CU,21.521757,-77.781167,18773,330,4384,175,2
Cuba,2021-01-20,CU,21.521757,-77.781167,19122,349,4451,180,5
Cuba,2021-01-21,CU,21.521757,-77.781167,19530,408,4592,184,4
Cuba,2021-01-22,CU,21.521757,-77.781167,20060,530,4561,188,4
Cuba,2021-01-23,CU,21.521757,-77.781167,20627,567,4555,191,3
Cuba,2021-01-24,CU,21.521757,-77.781167,21261,634,4680,194,3
Cuba,2021-01-25,CU,21.521757,-77.781167,21828,567,4597,197,3
Cuba,2021-01-26,CU,21.521757,-77.781167,22614,786,4711,200,3
Cuba,2021-01-27,CU,21.521757,-77.781167,23439,825,4910,204,4
Cuba,2021-01-28,CU,21.521757,-77.781167,24105,666,4847,208,4
Cuba,2021-01-29,CU,21.521757,-77.781167,24764,659,4941,210,2
Cuba,2021-01-30,CU,21.521757,-77.781167,25674,910,5151,213,3
Cuba,2021-01-31,CU,21.521757,-77.781167,26686,1012,5609,214,1
Cuba,2021-02-01,CU,21.521757,-77.781167,27592,906,5520,216,2
Cuba,2021-02-02,CU,21.521757,-77.781167,28636,1044,5497,218,2
Cuba,2021-02-03,CU,21.521757,-77.781167,29529,893,5615,220,2
Cuba,2021-02-04,CU,21.521757,-77.781167,30345,816,5652,225,5
Cuba,2021-02-05,CU,21.521757,-77.781167,31190,845,5597,229,4
Cuba,2021-02-06,CU,21.521757,-77.781167,32011,821,5739,233,4
Cuba,2021-02-07,CU,21.521757,-77.781167,32831,820,5854,238,5
Cuba,2021-02-08,CU,21.521757,-77.781167,33484,653,5650,240,2
Cuba,2021-02-09,CU,21.521757,-77.781167,34064,580,5127,244,4
Cuba,2021-02-10,CU,21.521757,-77.781167,34922,858,4999,249,5
Cuba,2021-02-11,CU,21.521757,-77.781167,35772,850,4824,253,4
Cuba,2021-02-12,CU,21.521757,-77.781167,36595,823,4804,257,4
Cuba,2021-02-13,CU,21.521757,-77.781167,37483,888,4713,261,4
Cuba,2021-02-14,CU,21.521757,-77.781167,38289,806,4856,266,5
Cuba,2021-02-15,CU,21.521757,-77.781167,39004,715,4959,269,3
Cuba,2021-02-16,CU,21.521757,-77.781167,39941,937,4951,274,5
Cuba,2021-02-17,CU,21.521757,-77.781167,40765,824,5164,277,3
Cuba,2021-02-18,CU,21.521757,-77.781167,41688,923,5154,282,5
Cuba,2021-02-19,CU,21.521757,-77.781167,42547,859,5054,287,5
Cuba,2021-02-20,CU,21.521757,-77.781167,43484,937,5003,291,4
Cuba,2021-02-21,CU,21.521757,-77.781167,44523,1039,5102,296,5
Cuba,2021-02-22,CU,21.521757,-77.781167,45361,838,5024,300,4
Cuba,2021-02-23,CU,21.521757,-77.781167,46197,836,4914,304,4
Cuba,2021-02-24,CU,21.521757,-77.781167,46896,699,4685,308,4
Cuba,2021-02-25,CU,21.521757,-77.781167,47566,670,4445,312,4
Cuba,2021-02-26,CU,21.521757,-77.781167,48441,875,4392,314,2
Cuba,2021-02-27,CU,21.521757,-77.781167,49161,720,4277,318,4
Cuba,2021-02-28,CU,21.521757,-77.781167,49779,618,4215,322,4
Cuba,2021-03-01,CU,21.521757,-77.781167,50590,811,4160,324,2
Cuba,2021-03-02,CU,21.521757,-77.781167,51587,997,4333,328,4
Cuba,2021-03-03,CU,21.521757,-77.781167,52501,914,4542,333,5
Cuba,2021-03-04,CU,21.521757,-77.781167,53308,807,4631,336,3
Cuba,2021-03-05,CU,21.521757,-77.781167,54085,777,4607,341,5
Cuba,2021-03-06,CU,21.521757,-77.781167,54835,750,4602,344,3
Cuba,2021-03-07,CU,21.521757,-77.781167,55693,858,4566,348,4
Cuba,2021-03-08,CU,21.521757,-77.781167,56566,873,4507,350,2
Cuba,2021-03-09,CU,21.521757,-77.781167,57607,1041,4662,352,2
Cuba,2021-03-10,CU,21.521757,-77.781167,58379,772,4572,357,5
Cuba,2021-03-11,CU,21.521757,-77.781167,59157,778,4712,361,4
Cuba,2021-03-12,CU,21.521757,-77.781167,59919,762,4702,365,4
Cuba,2021-03-13,CU,21.521757,-77.781167,60558,639,4431,366,1
Cuba,2021-03-14,CU,21.521757,-77.781167,61472,914,4347,370,4
Cuba,2021-03-15,CU,21.521757,-77.781167,62206,734,4283,373,3
Cuba,2021-03-16,CU,21.521757,-77.781167,62998,792,4012,376,3
Cuba,2021-03-17,CU,21.521757,-77.781167,63725,727,3795,380,4
Cuba,2021-03-18,CU,21.521757,-77.781167,64414,689,3652,384,4
Cuba,2021-03-19,CU,21.521757,-77.781167,65149,735,3631,387,3
Cuba,2021-03-20,CU,21.521757,-77.781167,65962,813,3508,392,5
Cuba,2021-03-21,CU,21.521757,-77.781167,66758,796,3504,394,2
Cuba,2021-03-22,CU,21.521757,-77.781167,67476,718,3440,397,3
Cyprus,2020-12-13,CY,35.126413,33.429859,15101,625,8630,78,3
Cyprus,2020-12-14,CY,35.126413,33.429859,15450,349,8792,82,4
Cyprus,2020-12-15,CY,35.126413,33.429859,15789,339,8922,84,2
Cyprus,2020-12-16,CY,35.126413,33.429859,16190,401,9129,85,1
Cyprus,2020-12-17,CY,35.126413,33.429859,16647,457,9462,85,0
Cyprus,2020-12-18,CY,35.126413,33.429859,17057,410,9767,87,2
Cyprus,2020-12-19,CY,35.126413,33.429859,17476,419,9958,89,2
Cyprus,2020-12-20,CY,35.126413,33.429859,17718,242,10001,91,2
Cyprus,2020-12-21,CY,35.126413,33.429859,18004,286,10014,96,5
Cyprus,2020-12-22,CY,35.126413,33.429859,18406,402,10181,101,5
Cyprus,2020-12-23,CY,35.126413,33.429859,18883,477,10412,104,3
Cyprus,2020-12-24,CY,35.126413,33.429859,19316,433,10657,107,3
Cyprus,2020-12-25,CY,35.126413,33.429859,19366,50,10406,109,2
Cyprus,2020-12-26,CY,35.126413,33.429859,19391,25,10182,111,2
Cyprus,2020-12-27,CY,35.126413,33.429859,19657,266,10196,112,1
Cyprus,2020-12-28,CY,35.126413,33.429859,20408,751,10729,113,1
Cyprus,2020-12-29,CY,35.126413,33.429859,21315,907,11324,117,4
Cyprus,2020-12-30,CY,35.126413,33.429859,22019,704,11780,119,2
Cyprus,2020-12-31,CY,35.126413,33.429859,22651,632,12261,119,0
Cyprus,2021-01-01,CY,35.126413,33.429859,22818,167,12239,127,8
Cyprus,2021-01-02,CY,35.126413,33.429859,23445,627,12550,129,2
Cyprus,2021-01-03,CY,35.126413,33.429859,23974,529,12787,131,2
Cyprus,2021-01-04,CY,35.126413,33.429859,24639,665,13102,133,2
Cyprus,2021-01-05,CY,35.126413,33.429859,25208,569,13389,134,1
Cyprus,2021-01-06,CY,35.126413,33.429859,25781,573,13591,138,4
Cyprus,2021-01-07,CY,35.126413,33.429859,26208,427,13748,140,2
Cyprus,2021-01-08,CY,35.126413,33.429859,26674,466,13799,141,1
Cyprus,2021-01-09,CY,35.126413,33.429859,27011,337,13716,147,6
Cyprus,2021-01-10,CY,35.126413,33.429859,27350,339,14054,148,1
Cyprus,2021-01-11,CY,35.126413,33.429859,27638,288,13977,153,5
Cyprus,2021-01-12,CY,35.126413,33.429859,27897,259,14232,157,4
Cyprus,2021-01-13,CY,35.126413,33.429859,28124,227,13632,163,6
Cyprus,2021-01-14,CY,35.126413,33.429859,28365,241,13246,166,3
Cyprus,2021-01-15,CY,35.126413,33.429859,28609,244,13146,166,0
Cyprus,2021-01-16,CY,35.126413,33.429859,28811,202,13012,167,1
Cyprus,2021-01-17,CY,35.126413,33.429859,28968,157,12771,170,3
Cyprus,2021-01-18,CY,35.126413,33.429859,29130,162,12474,175,5
Cyprus,2021-01-19,CY,35.126413,33.429859,29294,164,12227,176,1
Cyprus,2021-01-20,CY,35.126413,33.429859,29472,178,11987,176,0
Cyprus,2021-01-21,CY,35.126413,33.429859,29636,164,11910,178,2
Cyprus,2021-01-22,CY,35.126413,33.429859,29758,122,11750,179,1
Cyprus,2021-01-23,CY,35.126413,33.429859,29887,129,11474,183,4
Cyprus,2021-01-24,CY,35.126413,33.429859,30017,130,11124,186,3
Cyprus,2021-01-25,CY,35.126413,33.429859,30143,126,10817,188,2
Cyprus,2021-01-26,CY,35.126413,33.429859,30252,109,10875,190,2
Cyprus,2021-01-27,CY,35.126413,33.429859,30380,128,10979,193,3
Cyprus,2021-01-28,CY,35.126413,33.429859,30538,158,10870,197,4
Cyprus,2021-01-29,CY,35.126413,33.429859,30657,119,10240,197,0
Cyprus,2021-01-30,CY,35.126413,33.429859,30770,113,9448,197,0
Cyprus,2021-01-31,CY,35.126413,33.429859,30876,106,8851,199,2
Cyprus,2021-02-01,CY,35.126413,33.429859,30996,120,8340,202,3
Cyprus,2021-02-02,CY,35.126413,33.429859,31124,128,8301,202,0
Cyprus,2021-02-03,CY,35.126413,33.429859,31263,139,7812,203,1
Cyprus,2021-02-04,CY,35.126413,33.429859,31379,116,7396,208,5
Cyprus,2021-02-05,CY,35.126413,33.429859,31512,133,6865,210,2
Cyprus,2021-02-06,CY,35.126413,33.429859,31644,132,6427,211,1
Cyprus,2021-02-07,CY,35.126413,33.429859,31759,115,5969,212,1
Cyprus,2021-02-08,CY,35.126413,33.429859,31864,105,5650,214,2
Cyprus,2021-02-09,CY,35.126413,33.429859,31959,95,5281,214,0
Cyprus,2021-02-10,CY,35.126413,33.429859,32072,113,5055,217,3
Cyprus,2021-02-11,CY,35.126413,33.429859,32175,103,4819,218,1
Cyprus,2021-02-12,CY,35.126413,33.429859,32288,113,4645,219,1
Cyprus,2021-02-13,CY,35.126413,33.429859,32390,102,4487,220,1
Cyprus,2021-02-14,CY,35.126413,33.429859,32513,123,4385,221,1
Cyprus,2021-02-15,CY,35.126413,33.429859,32626,113,4257,222,1
Cyprus,2021-02-16,CY,35.126413,33.429859,32707,81,4092,225,3
Cyprus,2021-02-17,CY,35.126413,33.429859,32828,121,4010,227,2
Cyprus,2021-02-18,CY,35.126413,33.429859,32935,107,3960,228,1
Cyprus,2021-02-19,CY,35.126413,33.429859,33046,111,3909,229,1
Cyprus,2021-02-20,CY,35.126413,33.429859,33153,107,3855,229,0
Cyprus,2021-02-21,CY,35.126413,33.429859,33260,107,3786,229,0
Cyprus,2021-02-22,CY,35.126413,33.429859,33391,131,3753,230,1
Cyprus,2021-02-23,CY,35.126413,33.429859,33567,176,3808,230,0
Cyprus,2021-02-24,CY,35.126413,33.429859,33710,143,3821,231,1
Cyprus,2021-02-25,CY,35.126413,33.429859,33909,199,3890,231,0
Cyprus,2021-02-26,CY,35.126413,33.429859,34181,272,4037,231,0
Cyprus,2021-02-27,CY,35.126413,33.429859,34424,243,4171,231,0
Cyprus,2021-02-28,CY,35.126413,33.429859,34707,283,4327,231,0
Cyprus,2021-03-01,CY,35.126413,33.429859,35009,302,4471,231,0
Cyprus,2021-03-02,CY,35.126413,33.429859,35297,288,4639,232,1
Cyprus,2021-03-03,CY,35.126413,33.429859,35620,323,4849,232,0
Cyprus,2021-03-04,CY,35.126413,33.429859,36004,384,5127,232,0
Cyprus,2021-03-05,CY,35.126413,33.429859,36277,273,5280,232,0
Cyprus,2021-03-06,CY,35.126413,33.429859,36575,298,5451,232,0
Cyprus,2021-03-07,CY,35.126413,33.429859,36878,303,5614,233,1
Cyprus,2021-03-08,CY,35.126413,33.429859,37230,352,5850,233,0
Cyprus,2021-03-09,CY,35.126413,33.429859,37650,420,6137,233,0
Cyprus,2021-03-10,CY,35.126413,33.429859,38065,415,6418,235,2
Cyprus,2021-03-11,CY,35.126413,33.429859,38496,431,6734,236,1
Cyprus,2021-03-12,CY,35.126413,33.429859,38879,383,7010,238,2
Cyprus,2021-03-13,CY,35.126413,33.429859,39277,398,7313,238,0
Cyprus,2021-03-14,CY,35.126413,33.429859,39651,374,7574,240,2
Cyprus,2021-03-15,CY,35.126413,33.429859,39869,218,7690,240,0
Cyprus,2021-03-16,CY,35.126413,33.429859,40344,475,8053,241,1
Cyprus,2021-03-17,CY,35.126413,33.429859,40726,382,8333,241,0
Cyprus,2021-03-18,CY,35.126413,33.429859,41111,385,8597,241,0
Cyprus,2021-03-19,CY,35.126413,33.429859,41475,364,8848,241,0
Cyprus,2021-03-20,CY,35.126413,33.429859,41882,407,9174,242,1
Cyprus,2021-03-21,CY,35.126413,33.429859,42218,336,9388,243,1
Cyprus,2021-03-22,CY,35.126413,33.429859,42628,410,9689,245,2
Denmark,2020-12-13,DK,56.26392,9.501785,109758,2642,29423,941,6
Denmark,2020-12-14,DK,56.26392,9.501785,113095,3337,31581,950,9
Denmark,2020-12-15,DK,56.26392,9.501785,116087,2992,33027,961,11
Denmark,2020-12-16,DK,56.26392,9.501785,119779,3692,35003,975,14
Denmark,2020-12-17,DK,56.26392,9.501785,123813,4034,37159,992,17
Denmark,2020-12-18,DK,56.26392,9.501785,128321,4508,39754,1007,15
Denmark,2020-12-19,DK,56.26392,9.501785,131606,3285,41017,1019,12
Denmark,2020-12-20,DK,56.26392,9.501785,134434,2828,42136,1035,16
Denmark,2020-12-21,DK,56.26392,9.501785,137632,3198,43365,1053,18
Denmark,2020-12-22,DK,56.26392,9.501785,140175,2543,43172,1070,17
Denmark,2020-12-23,DK,56.26392,9.501785,143472,3297,43351,1096,26
Denmark,2020-12-24,DK,56.26392,9.501785,146341,2869,43043,1114,18
Denmark,2020-12-25,DK,56.26392,9.501785,149333,2992,42774,1134,20
Denmark,2020-12-26,DK,56.26392,9.501785,151167,1834,41355,1153,19
Denmark,2020-12-27,DK,56.26392,9.501785,153347,2180,40455,1174,21
Denmark,2020-12-28,DK,56.26392,9.501785,155826,2479,39781,1204,30
Denmark,2020-12-29,DK,56.26392,9.501785,158447,2621,38494,1226,22
Denmark,2020-12-30,DK,56.26392,9.501785,161230,2783,37020,1256,30
Denmark,2020-12-31,DK,56.26392,9.501785,163479,2249,34905,1298,42
Denmark,2021-01-01,DK,56.26392,9.501785,165930,2451,33790,1322,24
Denmark,2021-01-02,DK,56.26392,9.501785,167541,1611,32307,1345,23
Denmark,2021-01-03,DK,56.26392,9.501785,168711,1170,30739,1374,29
Denmark,2021-01-04,DK,56.26392,9.501785,170787,2076,30385,1389,15
Denmark,2021-01-05,DK,56.26392,9.501785,172779,1992,29302,1420,31
Denmark,2021-01-06,DK,56.26392,9.501785,174995,2216,28690,1450,30
Denmark,2021-01-07,DK,56.26392,9.501785,176837,1842,27483,1487,37
Denmark,2021-01-08,DK,56.26392,9.501785,178497,1660,27634,1517,30
Denmark,2021-01-09,DK,56.26392,9.501785,180240,1743,27766,1542,25
Denmark,2021-01-10,DK,56.26392,9.501785,181486,1246,26351,1570,28
Denmark,2021-01-11,DK,56.26392,9.501785,182725,1239,25415,1597,27
Denmark,2021-01-12,DK,56.26392,9.501785,183801,1076,23435,1623,26
Denmark,2021-01-13,DK,56.26392,9.501785,185159,1358,22305,1660,37
Denmark,2021-01-14,DK,56.26392,9.501785,186661,1502,21019,1703,43
Denmark,2021-01-15,DK,56.26392,9.501785,187320,659,20434,1720,17
Denmark,2021-01-16,DK,56.26392,9.501785,188199,879,20085,1747,27
Denmark,2021-01-17,DK,56.26392,9.501785,189088,889,18934,1775,28
Denmark,2021-01-18,DK,56.26392,9.501785,189895,807,18078,1805,30
Denmark,2021-01-19,DK,56.26392,9.501785,190619,724,16326,1837,32
Denmark,2021-01-20,DK,56.26392,9.501785,191505,886,15259,1872,35
Denmark,2021-01-21,DK,56.26392,9.501785,192265,760,14353,1909,37
Denmark,2021-01-22,DK,56.26392,9.501785,193038,773,13547,1941,32
Denmark,2021-01-23,DK,56.26392,9.501785,193917,879,12981,1969,28
Denmark,2021-01-24,DK,56.26392,9.501785,194671,754,12563,1983,14
Denmark,2021-01-25,DK,56.26392,9.501785,195296,625,12205,2010,27
Denmark,2021-01-26,DK,56.26392,9.501785,195948,652,11498,2030,20
